,listing_id,state,user_id,category_id,title,description,creation_tsz,ending_tsz,original_creation_tsz,last_modified_tsz,price,currency_code,quantity,sku,tags,materials,shop_section_id,featured_rank,state_tsz,url,views,num_favorers,shipping_template_id,processing_min,processing_max,who_made,is_supply,when_made,item_weight,item_weight_unit,item_length,item_width,item_height,item_dimensions_unit,is_private,recipient,occasion,style,non_taxable,is_customizable,is_digital,file_data,should_auto_renew,language,has_variations,taxonomy_id,taxonomy_path,used_manufacturer,is_vintage
25,603641600,active,118120340,,Handmade Paper Flowers | Paper Garden Roses Realistic Paper Anniversary Wedding Flowers Wedding Cake Decoration| 1st Anniversary gift,"This listing is for 2 highly detailed crepe paper roses in a soft peach colour.

Each petal is hand cut & carefully shaped before being securely attached to florist wire and bound with floral tape.

They are perfect on their own or as part of a larger arrangement. The wire is approx 10” long & can easily be cut to fit a smaller vase.

*This & any other of the flowers I create can be made into corsages or buttonholes*

**These flowers are easily adjusted for Cake decoration. The crepe paper is non toxic and there is no colour bleed on Royal icing. Please contact me for details **

These beauties require no water & will not droop or die. (Keep away from fire!)
They are non allergenic, so perfect for hay fever & pollen allergy sufferers.

Here at DevonPaperFlowers HQ I do my very best to make flowers as realistic as possible.

♥️I can take bespoke orders for Weddings (anniversaries, birthdays and other special occasions!), making paper flowers for you that match or compliment your colour scheme.

I am always happy to discuss custom orders, so please contact me if there’s something special you would like made for you. 

Delivery is 1-3 days, although custom orders may take a little longer.

Thanks for visiting my shop!

Nina",1606385829,1616750229,1527606938,1606385829,14.50,GBP,5,['Peachx2'],"['Paper flowers', 'Paper roses', 'Crepe paper flowers', 'Wedding roses', 'Anniversary gift', 'Rustic wedding decor', 'Eco friendly', 'New wife gift', 'Realistic paper rose', 'Cake decorations', 'Paper garden rose', 'Handmade paper rose', 'Paper Anniversary']","['Crepe paper', 'Florist tape', 'Florist wire', 'Florist crepe', 'Hot glue']",23904406.0,11.0,1603874912,https://www.etsy.com/listing/603641600/handmade-paper-flowers-paper-garden?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,1471,82,58143355914.0,1.0,3.0,i_did,false,2020_2020,,g,,,,mm,False,,,,False,True,False,,True,en-US,True,1659,"['Weddings', 'Accessories', 'Bouquets & Corsages', 'Bouquets']",False,False
26,570651578,active,108268249,,10 Prince Royal Navy Blue gold silver crepe paper garlands boy baby shower Backdrop streamers wall Decor moroccan wedding bridal Birthday,"Prince Royal Navy Blue  boy gold silver crepe paper garlands Backdrop streamers wall Little Decor moroccan Party wedding baby shower paper streamers wall Banner Supplies boy Birthday Curtain 

This listing is for  set 10 crepe paper garlands -  alle colors by catalog- 
5 feet (1.50 meter) Each 
or
10 feet (3 meters ) Each
Аll colors are available! Please tell me exactly what colors you want?
Each paper garland is hand cut and sculptured and measures between 4-5 inches .
CUSTOM ORDERS ARE ALWAYS WELCOME! Different colors are available! I can do the wedding set for you: bridal bouquet, bridesmaids bouquets, decorations on the table, etc., all in the colors you choose!

This garlands are made of high quality crepe paper in beautiful rich colors. 
it looks amazing around a cake table, bridal table, mantle, a round windows, in a nursery or anywhere else you can imagine. It also makes a perfect photo back drop, and can be nested to become a centerpiece.
Any length is available, and I have many, many colors and patterns available!! Please convo me with any questions or requests!! I love custom orders and will be happy to work with you to create your exact look!!

If you don&#39;t have a special event coming up and would just like to some to decorate your home with see the pictures above how I arranged them in a container. These would look beautiful in your living room or other places in your home! Wow your friends with these OOAK paper flowers!
NOTE - paper flowers can delight you for a long time (you could keep them forever)
Paper flowers are perfect for easy weddings , parties or other event set ups as don`t require water and is easy to transport.
Perfect as a gift to people with allergies as paper flowers has no scent . 

Thank you for taking a peek at my listing!

Also, please, read the policy of my store:
https://www.etsy.com/shop/flower4you?ref=hdr_shop_menu
See all my paper flowers!
Thanks for watching! I hope you like it!",1606381820,1616746220,1515237273,1606381820,19.90,USD,994,[],"['Prince Royal Navy', 'Denim or Diamonds', 'Royal blue gold', 'Royal blue boy party', 'streamer backdrop', 'crepe paper streamer', 'Royal blue gold wall', 'Royal blue silver', 'morocco party decor', 'baby shower boy', 'paper garland wall', 'sangeet decor', 'blue gold wedding']","['crepe paper', 'Mermaid']",22990025.0,,1535060985,https://www.etsy.com/listing/570651578/10-prince-royal-navy-blue-gold-silver?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,573,14,,3.0,5.0,i_did,false,made_to_order,,g,,,,mm,False,,,,False,True,False,,True,en-US,True,1339,"['Paper & Party Supplies', 'Party Supplies', 'Party Décor', 'Garlands, Flags & Bunting']",False,False
27,236933136,active,42298,,Parchment Crepe Paper Ruffles - Aged Cream Rustic Barn Wedding Garland - DIY Party Garland - Hand Dyed Ruffled Trim - Altered Art Supplies,"Parchment Crepe Paper Ruffles - Aged Cream Rustic Barn Wedding Garland - DIY Party Garland - Hand Dyed Ruffled Trim - Altered Art Supplies

2 Inch Wide Dyed Crepe Paper Ruffles I made these gorgeous ruffles as a special request. I adore how pretty they turned out, I hadn&#39;t tried dying such a wide ruffle before.
I have a few yards left if you would like to try these lovely ruffles.

these hand dyed ruffles are a lovely vintage paper color, aged and beautiful.  as the dye dries on the crepe paper it leaves lovely irregular water marks and collects on the edges. please expect these ruffles to have variation in color.
this pretty ruffled paper garland is hand made and measures 36 inches long and 2 Inches wide with fluted edges.

for decorating Wedding Favors and valentines, love notes and matchboxes. enjoy.

*larger roll in photo is the 2 inch wide ruffles, 1.25 inch ruffles in this same color are also available here~
https://www.etsy.com/listing/79558583/vintage-crepe-paper-ruffles-hand-dyed?ga_search_query=parchment&ref=shop_items_search_1",1606379808,1616744208,1434203792,1606379808,8.00,USD,1,[],"['Crepe Paper Ruffle', 'Crepe Paper', 'Ruffled Trim', 'Paper Trim', 'Party Decoration', 'Paper Ephemera', 'Garland', 'Wedding Decor', 'Julie Collings', 'Blue Bird', 'Hand Dyed Ruffle', 'Wedding Favor Trim', 'Party Garland']",['Crepe Paper Ruffles'],11163722.0,,1606327686,https://www.etsy.com/listing/236933136/parchment-crepe-paper-ruffles-aged-cream?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,912,163,1690342486.0,1.0,7.0,i_did,true,2020_2020,,oz,,,,in,False,,,,False,True,False,,False,en-US,False,562,['Craft Supplies & Tools'],False,False
28,159742218,active,36518723,,Mexican Crepe Paper Flowers Set of 6- &quot;We Make Special Orders&quot; Multicolor 18,"Set of 6  Mexican Paper Flowers by Julia. This order includes 6 blue/dark pink flowers. They are made out of crepe paper. We do special orders on size and colors. Dimensions: 31/2&quot; Diameter approximately . Stems measure 9 1/2&quot; long.

If you require all the flowers to be a certain color, let us know in the comments section when you place your order.",1606377623,1616742023,1376594835,1606377623,13.75,USD,49,[],"['Crepe Paper', 'Mexican flowers', 'Crafts', 'Hand Made', 'Custom', 'Special Orders', 'Multicolor', 'Art']","['Crepe Paper', 'Metal stems']",,,1576527918,https://www.etsy.com/listing/159742218/mexican-crepe-paper-flowers-set-of-6-we?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,140,13,,1.0,3.0,i_did,false,made_to_order,,oz,,,,in,False,,,,False,False,False,,True,en-US,False,1250,['Paper & Party Supplies'],False,False
29,641584618,active,30461829,,Tulip DIY Paper Flower Craft Box,"Thank you for visiting and supporting my shop! I am excited to be able to provide you with unique items that will last you years to come.  
 
This flower box is the perfect gift for any level crafter or yourself. It includes full written and illustrated instructions for creating a Paper Tulip, paper flower making supplies, 2 flower coloring pages and coloring pencils 
 
Suggested Age: 8+
 
**Flower creation instructions indicate the usage of a hot glue gun. If you do not feel safe with your child using a hot glue gun, the flowers can also be assembled with liquid glue (included in box).**
 
 
Supplies included in box: 
* Paper Flower Instructions 
* Paper Flower Petal Template 
* 4 Colors of Crepe Paper 
* Floral Wire 
* 2 Flower Coloring Pages
* 12 Count Pack of Color Pencils 
* 3 Hot Glue Sticks 
* Decorative tape (color of tape varies)  
* 1 Bottle Aleene&#39;s Tacky Glue
* Tubbing for stem

**** Link to Video tutorial of step by step instructions of how to assemble flower****
  
**A Note from Erica**
 
Don’t see what you are looking for? Feel free to contact me if you have a special request. 

Check out more of my kits, bouquets and succulents at www.littlepaperflowers.com 
 
You can also follow me on Instagram and Facebook 
Instagram: @_LittlePaperFlowers_ 
Facebook: https://www.facebook.com/littlepaperflowers/
 
&lt;3",1606376931,1616741331,1541042035,1606376931,40.00,USD,8,[],"['flower making kit', 'adult coloring book', 'paper flower kit', 'crafting fun kits', 'crafty women gifts', 'crafty flower kit', 'DIY Kit for all ages', 'Crafting fun', 'making a wreath', 'crepe paper kit', 'arts and crafts kit', 'craft party kit', 'ladies night fun']",[],24058977.0,1.0,1603639299,https://www.etsy.com/listing/641584618/tulip-diy-paper-flower-craft-box?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,120,15,,1.0,3.0,i_did,false,made_to_order,11,oz,12,9,3,in,False,,,,False,False,False,,True,en-US,False,6346,"['Craft Supplies & Tools', 'Patterns & How To', 'Kits']",False,False
30,686198536,active,74913747,,"DIY Crepe Magnolia Paper Flower Templates and Tutorial, Paper Flower SVG and PDF Printable Templates, Flower Petal Pattern","New crepe paper flower templates and tutorials! These templates are designed to work with crepe paper or cardstock and have a full video tutorial to teach you how to make them with crepe paper. 

This listing includes:
♥ Southern Magnolia paper flower templates in printable PDF, SVG cut files and PNG image formats.

♥ 2 Magnolia leaf templates in printable PDF, SVG cut files and PNG image formats.

♥ If you follow my tutorial the flower will measure about 6-7 inches wide. 

♥ Video tutorial link to learn to create this flower step by step. 


ACCESSING YOUR ORDER
:::::::::::::::::::::::::::::::::::::::::
♥ You will receive a confirmation email from from Etsy to download your files. (Instant download). 
♥ If you need help accessing your order please contact me so I can make sure you get your files. 

Thanks for shopping at CC Designs!

LOVE OUR TEMPLATES?
:::::::::::::::::::::::::::::::::::::::::
Grab our new hard copy book, The Art of Giant Paper Flowers with full workbook here!
https://www.etsy.com/listing/570313321/large-paper-flowers-printable-giant?ref=shop_home_active_1

Shop dozens more small and large flower templates here in our shop: https://www.etsy.com/shop/catchingcolorflies






USES/LICENSING:
- FLOWER TEMPLATES ARE COPYRIGHTED & FOR PERSONAL & NON PROFIT EVENT USE ONLY. 
- Please do NOT share, resell or redistribute our products or design methods! 
- If you wish to use our products for resale of the paper flowers you create using the templates, contact me about a license. 
- A limited number of these licenses will be sold once that limit is reached I will no longer offer the license. No license will be offered for selling templates.",1606375326,1616739726,1555693295,1606375326,4.20,USD,2,[],"['svg cut files', 'paper flowers', 'paper peony flowers', 'flower templates', 'paper flower svg', 'wedding flowers', 'paper bouquet', 'crepe paper flowers', 'DIY paper flowers', 'magnolia flowers', 'petal pattern', 'paper flower pattern', 'paper flower kit']","['svg cut files', 'PDF printables']",18912579.0,,1591456002,https://www.etsy.com/listing/686198536/diy-crepe-magnolia-paper-flower?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,768,54,,,,i_did,false,2020_2020,,oz,,,,in,False,,,,False,False,True,1 ZIP,True,en-US,False,1678,"['Weddings', 'Invitations & Paper', 'Templates']",False,False
31,610590322,active,30461829,,White Anemone Paper Flower Bouquet,"Thank you for visiting and supporting my shop! I am excited to be able to provide you with unique items that will last you years to come.

This bouquet is PERFECT for celebrating your Paper Anniversary (1st year wedding anniversary), birthdays, Vday or even just because : ) 

Paper Anemone Bouquet

• Small Bouquet approximately 6&quot; wide
• 3 Anemones with foliage 
• Bendable stems perfect for fitting into any size vase 
• Fully Assembled Bouquet 
• Handcrafted with love
• Created with Crepe Paper 
• Shipped in a 100% Recycled Cardboard box produced in the USA 

**This item is made to order. Slight variations may occur.**

I hand cut, shaped and assembled myself and can customize upon request.  

******* Note from Erica

Don&#39;t see what you are looking for? Feel free to contact me if you have a special request. :) 

Check out some of my work www.littlepaperflowers.com

You can also follow me on Instagram @_LittlePaperFlowers_

&lt;3",1606372378,1616736778,1530391265,1606520062,60.00,USD,5,[],"['paper flowers', 'white flowers', 'paper anniversary', '1st anniversary', 'anniversary gift', 'faux flowers', 'gift for her', 'anemone flowers', 'faux anemone', 'handmade flowers', 'crepe paper flower', 'holiday flowers']",[],18172273.0,,1603639299,https://www.etsy.com/listing/610590322/white-anemone-paper-flower-bouquet?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,100,18,,3.0,5.0,i_did,false,made_to_order,12,oz,12,8,7,in,False,,,,False,False,False,,True,en-US,False,1020,"['Home & Living', 'Home Décor', 'Floral Arrangements']",False,False
32,739469168,active,45805469,,"large paper flowers wall Decor Home nursery girl , Crepe Paper flowers, Weddings decorations Party , any colors DIY Projectsany","large paper flowers wall Decor Home nursery girl , Crepe Paper flowers, Weddings decorations Party , any colors DIY Projectsany
This listing is for -6 crepe paper flowers roses with leaves
1 pieces - 8&#39;&#39;(20 centimeters)
2 pieces -6&#39;&#39; (16 centimeters)
3 pieces -4&#39;&#39;(10 centimeters) in diameter.
Аll colors are available!Please tell me exactly what colors you want?

 If you need other quantity or colors - just contact me!
NOTE - paper flowers can delight you for a long time (you could keep them forever)
Paper flowers are perfect for easy weddings , parties or other event set ups as don`t require water and is easy to transport.
Perfect as a gift to people with allergies as paper flowers has no scent . 
If you don&#39;t have a special event coming up and would just like to some to decorate your home with see the pictures above how I arranged them in a container. These would look beautiful in your living room or other places in your home! Wow your friends with these OOAK paper flowers!

Thank you for taking a peek at my listing!

Also, please, read the policy of my store:
https://www.etsy.com/shop/flower4you?ref=hdr_shop_menu
crepe Paper flowers any colors for large paper Flowers Roses Centerpieces Paper Flowers Wedding Decor buffet Table Bachelorette party pink giant crepe kate Bridal spade Baby Shower Crepe Paper for Weddings Parties Home Decor & DIY Projec
wedding pink table decor  table decoration , wedding table ,Crepe Paper rose, table Decoration, wedding flowers, Crepe Paper Rose; paper flowers, wedding decor; Valentine decor , Party dekor, gift ,engagement party ,kissing ball balls , paper decorations , kissing ball balls , pomander pomanders , crepe paper, bridal flower, wedding flower, paper flower bouquet, wedding bouquet bridal bouquet, roses bouquet, paper roses wedding decor DIY dekor  baby shower guest pins pink",1606372226,1616736626,1573810284,1606372226,46.90,USD,996,[],"['large paper flowers', 'Decor DIY', 'DIY Projectsany', 'crepe paper Roll', 'wedding crepe flower', 'paper flowers wall', 'crepe paper', 'crepe paper flower', 'nursery decor girl', 'paper flower wall', 'girls nursery decor', 'Home Decor nursery', 'nursery flower wall']","['crepe paper', 'crepe paper roses', 'paper flower bouquet', 'bridesmaids bouquet', 'paper flowers', 'wedding flowers', 'Weddings', 'pink', 'pink DIY dekor', 'Crepe Paper Rose', 'paper bridal flower', 'party deocrations']",20701791.0,,1573810284,https://www.etsy.com/listing/739469168/large-paper-flowers-wall-decor-home?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,141,23,,5.0,10.0,i_did,false,made_to_order,,g,,,,mm,False,women,,"['Rustic', 'Modern']",False,True,False,,True,en-US,False,1332,"['Paper & Party Supplies', 'Party Supplies', 'Party Décor', 'Backdrops & Props']",False,False
33,861639646,active,89008013,,"Crepe paper Peony printable tutorial, Home decoration project supply, DIY paper flower lesson","Crepe paper Peony printable tutorial, Home decoration project supply, DIY paper flower lesson

Peonies are gorgeous flowers! They are amazing for home decoration, for wedding bouquets, for gifts... And the most special thing in the paper Peonies is the time you invest to create them. So, as a gift one paper Peony, made by you, is priceless...
Do you want to learn how to make them? This tutorial is easy and suitable even for beginners. 

This listing contains: 1 PDF file with 20 pages Crepe paper Peony flower tutorial

Skills level: Confident beginner, Beginner

With this tutorial you will learn how to be a real paper flower creator. The tutorial doesn’t include ready to cut files or templates for plotters and cutting machines. Every petal and leaf you will have to shape by yourself. This process will train your brain in how to make decisions about the sizes, shapes and materials you use and will train your fingers in how to shape and sculpt the paper pieces. Actually, you will learn how to model, from scratch, very realistic paper flowers, which will be absolutely your own creations and will amaze everyone who sees them. 
If you involve in this craft process your little ones, the work with these different materials will improve their fine motor skills and their brains.

You will receive a printable PDF file with 22 pages and 47 detailed photos with step by step instructions on how to make a Peony from crepe paper. The Peony on the cover pictures was made using the same process. 


*****

How it works:
- Purchase the listing
- After payment is confirmed you will be taken to the download page, and an email will be sent to you with your download link
- Click “Download”, save the file to your computer, print, and enjoy!
Please let me know if you have any questions about or problems with your download!

More about Etsy downloadable files you will find here: https://www.etsy.com/help/article/3949?ref=help_search_result

*****

These instructions are FOR PERSONAL USE ONLY. 
Any crafted items that you create using the this tutorial may be offered for sale without asking permission.
Please do not distribute, lend or copy any portion of this file. Reproduction and or distribution of these instructions in whole or in part, in any form online or offline without the author&#39;s written permission, is strictly prohibited.

Thank you very much! ♥
Enjoy your craft time and be healthy!
Vihra

Subscribe to my blog for free flower tutorials: https://the-paper-heart.com
INSTAGRAM: @thepaperheartdesign
FACEBOOK: https://www.facebook.com/ThePaperHeartDesign
PINTEREST: https://www.pinterest.com.au/thepaperheartbl/",1606370762,1616735162,1600875123,1606370762,4.00,AUD,94,[],"['crepe paper Peony', 'crepe paper flower', 'paper Peony tutorial', 'paper Peony lesson', 'paper flower lesson', 'home decor Peony', 'DIY paper Peony', 'DIY paper flower', 'DIY Peony flower', 'DIY home decor', 'DIY Peony tutorial', 'Peony step by step', 'step by step lesson']","['crepe paper', 'glue', 'acrylic paint', 'wire']",27355794.0,4.0,1600875124,https://www.etsy.com/listing/861639646/crepe-paper-peony-printable-tutorial?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,364,8,,,,i_did,false,2020_2020,,g,,,,mm,False,,,,False,True,True,1 PDF,False,en-US,False,6344,"['Craft Supplies & Tools', 'Patterns & How To', 'Tutorials']",False,False
34,659944449,active,11370026,,"Green Crepe Paper Napkins, Vintage from Estes Park, 80 Lunch Napkins","This set of deep green crepe paper napkins are a blast from the past! Tag on back on box reads &quot;Hospitality Package created by House of Paper, Los Angeles, California, #104-C, 80 lunch napkins, full crepe, deep tone&quot;. This pack was purchased as a souvenir from Estes Park, Colorado, and will add a wonderful vintage feel to your next gathering. Box contains 80 deep green napkins with scalloped edges.  

Please don&#39;t hesitate to contact me if you have any questions! 

For other unique vintage items, please browse our store, Rediscovered Roots, at https://www.etsy.com/shop/RediscoveredRoots . We love giving new life to previously loved items!",1606366243,1616730643,1542549523,1606366243,18.00,USD,1,[],"['paper napkins', 'Estes Park', 'house of paper', 'crepe napkins', 'green', 'deep green', 'vintage napkins', 'vintage party', 'Colorado', 'Los Angeles', 'party supplies']",['Paper'],23606019.0,,1542549524,https://www.etsy.com/listing/659944449/green-crepe-paper-napkins-vintage-from?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,24,1,46417273659.0,1.0,3.0,someone_else,false,1960s,12,oz,7,7,3,in,False,,,,False,False,False,,True,en-US,False,6858,"['Craft Supplies & Tools', 'Party & Gifting', 'Party Supplies', 'Tableware', 'Napkins']",False,True
35,160956594,active,19619767,,Peonies paper flower bouquet,"Great handmade peonies paper flower bouquet for floral centerpieces, home decor.

Choose how many flowers do you need! Contact me if you need more. Tell me about your colors.
               
Paper peonies - you could gather them into an awesome bunch or just stand in a vase (diameter of one peony - near 4 inches). If you need another quantity - just contact me!

NOTE - contact me before buying if you need a rush order!

These are really unique handmade peonies! Different colors are available! Custom orders are welcome! I can do the wedding set for you: bridal bouquet, bridesmaids bouquets, decorations on the table, etc., all in the colors you choose!

Made from high-quality crepe paper, every flower made by me with love :))). 

I&#39;ll carefully pack in a strong carton, letting the flowers so as not to hang out!

Also, please, read the policy of my store: http://www.etsy.com/shop/FlowerDecoration/policy?ref=shopinfo_policies_leftnav

If you want to buy more than one item in my shop or other quantity of flowers (at one time), please contact me for discounts!
_____________________________________
See all my paper flowers! http://www.etsy.com/shop/FlowerDecoration
_____________________________________
Welcome to my flowers fanpage: http://www.facebook.com/KSUflowers

Thanks for watching! I hope you like it!",1606365825,1616730225,1377693907,1606365825,18.00,USD,13,[],"['paper flower bouquet', 'paper flower', 'peonies paper flower', 'paper flowers', 'bouquet crepe']","['crepe paper italian', 'love']",19215680.0,,1601689946,https://www.etsy.com/listing/160956594/peonies-paper-flower-bouquet?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,64956,1833,72093640529.0,5.0,20.0,i_did,false,made_to_order,,g,,,,mm,False,,,,False,True,False,,False,en-US,True,1020,"['Home & Living', 'Home Décor', 'Floral Arrangements']",False,False
36,674121632,active,42298,,Crepe Paper Ruffles Vintage Cream - Pastel Easter Basket Ruffle Trim - Romantic Wedding Garland - Vinatage Shabby Chic Garland,"Crepe Paper Ruffles Vintage Cream - Pastel Easter Basket Ruffle Trim - Romantic Wedding Garland - Vinatage Shabby Chic Garland

the postman showed up this week with a box the size of a small television....
inside was an amazing collection of rolls and rolls of vintage crepe paper streamers!
I spent the whole day yesterday ruffling up yards and yards of the prettiest ruffles.  
the old rolls of crepe paper have a lovely crisp paper feel with a smooth finish, I just
adore working with them and I know you will too.

lovely Pastel Easter Cream ruffles made with vintage crepe paper. 
these handmade crepe paper ruffles are made with vintage crepe paper from the 1950s.
wonderfully delicate finish to this crepe paper

this handmade ruffled paper garland measures 36 inches long and  1 3/4 inches wide with straight edges.
for making decorative paper rosettes, adorning party invitations and paper mache figures or use these ruffles to make a wonderful paper garland to decorate with.
Pretty decoration for Easter Baskets and Paper Mache Eggs

longer lengths available, just send me a note

second photo shows Almond vintage ruffles {bottom} next to Cream vintage ruffles {top} also in my shop for color comparison. 
thanks,
Julie",1606365661,1616730061,1551741890,1606365661,8.00,USD,1,[],"['Almond Cream', 'Crepe Paper Ruffle', 'Crepe Paper', 'Vintage Crepe Paper', 'Ruffled Trim', 'Cream Trim', 'Paper Trim', 'Party Decoration', 'Paper Ephemera', 'Garland', 'Wedding Decor', 'Julie Collings', 'Almond Crepe Paper']",['Crepe Paper Ruffles'],11163722.0,,1587742518,https://www.etsy.com/listing/674121632/crepe-paper-ruffles-vintage-cream-pastel?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,418,63,1690342486.0,1.0,7.0,i_did,true,2020_2020,,oz,,,,in,False,,,,False,True,False,,False,en-US,False,6594,"['Craft Supplies & Tools', 'Canvas & Surfaces', 'Paper', 'Die Cuts']",False,False
37,651922377,active,49106568,,"Just Artifacts Premium Crepe Paper Rolls - 6 Shades - 8ft Length/20in Width - Crepe Paper for Weddings, Parties, Home Decor, & DIY Projects","Just Artifacts Shades of 6 Premium Crepe Paper

You Pick the Color!

Variety - Choose between Six (6) different shades

Kits - Each shade includes Six (6)  Premium Crepe Paper 
          *Please look at the 2nd image to see exact colors included in each shade

Roll Dimensions: (8&#39; x 20&quot;) Each premium quality  crepe paper roll measure 20-inches in width and 8-feet in length

Craft and Create - Perfect to use for your favorite DIY craft projects at weddings, birthday parties, baby showers, and dinner events

Great Gift Wrapping Item - Add flair, color, and texture to your gift wrapping next holiday season with our high-quality crepe paper rolls

Great for Birthday Parties, Weddings, or Baby Showers! - Can be accompanied with other paper products. 

Just Artifacts sells a wide variety of party decorations including, Hanging Paper Lanterns, Tissue Paper Pom Poms, Honeycomb Balls, Tissue Fans, Paper Pinwheels, Table Runners, Coasters, Treat Bags, Party Paper Plates, Table Linens, Crepe Paper and a huge variety of other party and event décor, visit our store for to curate your perfect Party Package!

Just Artifacts Store Link: https://www.etsy.com/shop/JustArtifactsStore?ref=l2-shopheader-name",1606361704,1616726104,1539809678,1606361704,18.98,USD,46,"['CPR060003', 'CPR060005', 'CPR060004', 'CPR060006', 'CPR060002', 'CPR060001']","['Crepe', 'Paper', 'Crepe Paper', 'DIY', 'Crafts', 'DIY Crafts', 'Gift Wrapping', 'Craft', 'Italian Style Crepe', '180 Gram', 'Crepe paper roll', 'Italian Crepe', 'Crepe Paper Flowers']",[],,,1586800390,https://www.etsy.com/listing/651922377/just-artifacts-premium-crepe-paper-rolls?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,1457,84,52574099034.0,1.0,1.0,i_did,false,2010_2019,,oz,,,,in,False,,,,False,False,False,,False,en-US,True,562,['Craft Supplies & Tools'],False,False
38,885611081,active,31830286,,Cyclamen Keepsake A5 Christmas Card,"This A5 Illustrated Card with keepsake Cyclamen flowers and foliage is a beautiful handmade gift and card in one! 

The card is printed on quality 320gsm ‘Cairn Straw’ recycled white Kraft card which has a natural fleck throughout and is lined with a 135gsm white insert, this is blank. There is an option to personalise the card with your own message, so it can be sent direct to the lucky recipient if required.

Each flower is made from Italian crepe and can be easily detached from the card and inserted into the mini clay flower holder also included, to create a gorgeous decoration for many years to come.

A small gift tag also attached to the card can be personalised with a short message, printed with &#39;Merry Christmas&#39; or left blank so you can write your own. The tag can be removed along with the flowers or left to hang on the card, by simply re-tying the hemp twine once the flowers have been removed.

The card will be supplied in a Kraft gift box with a removable label on the front, which reads &#39;To&#39; and &#39;From&#39; with space for you to write names, etc, or again this can be personalised if required.

Add a deep picture frame to your order for that extra special gift, the frame is available to purchase in black and has a Perspex front. It can be used wall mounted as well as freestanding. The frame measures 20 x 25 cm and is 6cm in depth. Please note the frame will be supplied ready to mount the card which will be packaged in a Kraft gift box as shown. 

An outer cardboard wrap will be used to give extra protection to the card and box when posting.",1606357882,1616722282,1602506624,1606357882,18.50,GBP,1,[],"['Red Flower', 'Festive Flower', 'Christmas Flower', 'Cyclamen', 'Keepsake Card', 'Personalised Card', 'Personalised', 'Crepe Paper Flower', 'Paper Flower', 'Christmas Decoration', 'Christmas Card', 'Keepsake', 'Collectable']","['Air Dry Clay', 'Recycled Card', 'Kraft Card', 'Florist Wire', 'Italian Crepe Paper']",,4.0,1602507207,https://www.etsy.com/listing/885611081/cyclamen-keepsake-a5-christmas-card?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,72,1,14059533881.0,5.0,10.0,i_did,false,made_to_order,,g,,,,mm,False,,,,False,False,False,,True,en-US,True,1273,"['Paper & Party Supplies', 'Paper', 'Greeting Cards', 'Holiday & Seasonal Cards', 'Christmas Cards']",False,False
39,177714654,active,36518723,,Mexican Paper Flowers Set of 6 Multicolor &quot;We Make Special Orders&quot; Loly&#39;s By Julia,"Set of 6 mexican paper flowers made by Julia.  They are individually hand made out of crepe paper. This order includes 1 purple, 1 lime green, 1 red, 1 yellow, 1 hot pink and 1 orange flower. I make special orders on size and color. Dimensions: 5 1/2&quot; diameter approximately . Stems measure 12&quot; long.

If you require all the flowers to be a certain color, please let us know in the comments section when you place your order.",1606357821,1616722221,1391127259,1606357821,20.75,USD,49,[],"['Crepe Paper', 'Mexican flowers', 'Crafts', 'Hand Made', 'Custom', 'Special Orders', 'Multicolor', 'Art', 'Mexican', 'Flowers', 'By Julia', 'Art And Crafts', 'Customs Orders']","['Crepe Paper', 'Metal stems']",,,1576527904,https://www.etsy.com/listing/177714654/mexican-paper-flowers-set-of-6?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,366,23,,1.0,3.0,i_did,false,made_to_order,,oz,,,,in,False,,,['Art Deco'],False,False,False,,True,en-US,False,1250,['Paper & Party Supplies'],False,False
40,34402837,active,21841,,Handmade Crepe Fringe - Light Blush Pink,"Made from the softest blush pink crepe paper, this ultra-fluffy fringe trim is hand sewn and cut to resemble that of yesteryear. Use it to accent your crafts or altered art. Approximately 5/8&quot; wide, it can be trimmed shorter depending on your needs. Each strand is about 4 feet long. Other colors available. (Note: packaging may vary from image shown; color may also vary slightly due to small differences in dye lots.)",1606356178,1616720578,1258119328,1606603884,5.25,USD,2,[],"['crepe', 'paper', 'fringe', 'festoon', 'garland', 'pink', 'altered art', 'crepe paper', 'light pink']",['crepe paper'],5686530.0,,1605537813,https://www.etsy.com/listing/34402837/handmade-crepe-fringe-light-blush-pink?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,299,26,16900219.0,1.0,3.0,i_did,true,made_to_order,,oz,,,,in,False,,,,False,True,False,,False,en-US,False,562,['Craft Supplies & Tools'],False,False
